EmployeeCount,EmployeeID,Department,JobRole,Attrition,Gender,Age,MaritalStatus,Education,EducationField,BusinessTravel,JobInvolvement,JobLevel,JobSatisfaction,Hourlyrate,Income,Salaryhike,OverTime,Workex,YearsSinceLastPromotion,EmpSatisfaction,TrainingTimesLastYear,WorkLifeBalance,Performance_Rating
1,1279,Research & Development,Laboratory Technician,Yes,Female,21,Single,College,Life Sciences,Travel_Frequently,Medium,1,High,45,2625,20,No,2,2,Low,2,Bad,Outstanding
1,1280,Sales,Manager,No,Female,46,Married,College,Marketing,Travel_Rarely,Medium,5,Medium,33,18789,14,No,26,0,Very High,2,Better,Excellent
1,1281,Sales,Sales Executive,No,Female,34,Single,Bachelor,Marketing,Travel_Rarely,High,2,Low,86,4538,12,Yes,4,0,High,3,Better,Excellent
1,1282,Sales,Manager,No,Male,51,Divorced,Bachelor,Life Sciences,Travel_Frequently,High,5,Medium,83,19847,24,Yes,31,11,Very High,5,Good,Outstanding
1,1283,Research & Development,Manufacturing Director,No,Male,59,Single,Master,Medical,Travel_Rarely,High,3,Very High,67,10512,12,No,25,5,Very High,6,Good,Excellent
1,1285,Research & Development,Laboratory Technician,No,Female,34,Divorced,Bachelor,Medical,Travel_Frequently,High,2,Medium,46,4444,13,No,15,5,High,2,Best,Excellent
1,1286,Research & Development,Laboratory Technician,No,Male,28,Single,Master,Medical,Travel_Frequently,High,1,High,44,2154,11,Yes,5,0,Very High,2,Good,Excellent
1,1288,Research & Development,Manager,No,Male,44,Divorced,College,Life Sciences,Travel_Rarely,Very High,5,Low,92,19190,14,No,26,14,High,4,Good,Excellent
1,1289,Human Resources,Human Resources,No,Male,34,Married,Bachelor,Life Sciences,Travel_Frequently,Medium,2,Medium,56,4490,11,No,14,1,High,5,Best,Excellent
1,1291,Research & Development,Research Scientist,No,Male,35,Married,Below College,Life Sciences,Travel_Rarely,High,1,High,66,3506,14,Yes,4,2,High,3,Better,Excellent
1,1292,Research & Development,Research Scientist,No,Female,42,Married,Master,Medical,Travel_Rarely,Very High,2,Medium,78,2372,16,Yes,18,0,Medium,2,Better,Excellent
1,1293,Sales,Sales Executive,No,Female,43,Single,Master,Marketing,Travel_Rarely,Medium,3,Very High,56,10231,14,No,23,15,Very High,3,Best,Excellent
1,1294,Research & Development,Manufacturing Director,No,Female,36,Single,Master,Life Sciences,Travel_Rarely,High,2,Medium,53,5410,11,Yes,18,5,High,2,Better,Excellent
1,1295,Research & Development,Healthcare Representative,Yes,Female,44,Married,Bachelor,Medical,Travel_Rarely,High,3,Very High,73,7978,11,No,10,0,Low,2,Better,Excellent
1,1296,Research & Development,Laboratory Technician,No,Male,28,Married,Bachelor,Life Sciences,Travel_Frequently,Medium,1,Very High,52,3867,12,Yes,2,2,Very High,2,Better,Excellent
1,1297,Research & Development,Laboratory Technician,No,Female,51,Single,College,Medical,Travel_Frequently,Medium,1,High,40,2838,14,No,8,7,Medium,6,Good,Excellent
1,1298,Research & Development,Manufacturing Director,No,Female,30,Single,College,Medical,Non-Travel,High,2,High,72,4695,18,Yes,10,1,High,3,Better,Excellent
1,1299,Research & Development,Laboratory Technician,Yes,Female,29,Divorced,Bachelor,Technical Degree,Travel_Rarely,High,1,High,39,3339,13,Yes,10,7,Medium,2,Better,Excellent
1,1301,Research & Development,Research Scientist,No,Male,28,Single,Bachelor,Technical Degree,Travel_Rarely,High,1,Low,84,2080,11,No,5,1,Very High,2,Good,Excellent
1,1303,Research & Development,Research Scientist,No,Female,25,Single,Bachelor,Medical,Travel_Rarely,High,1,Medium,40,2096,18,No,2,2,Very High,3,Good,Excellent
1,1304,Sales,Sales Executive,No,Male,32,Married,Bachelor,Medical,Travel_Rarely,Very High,2,Very High,56,6209,15,No,10,0,High,4,Best,Excellent
1,1306,Research & Development,Manager,No,Female,45,Single,Bachelor,Medical,Travel_Frequently,High,5,Medium,83,18061,22,No,22,0,Medium,4,Better,Outstanding
1,1307,Research & Development,Manager,No,Female,39,Divorced,Master,Medical,Travel_Rarely,Medium,4,Medium,94,17123,13,Yes,21,15,High,4,Better,Excellent
1,1308,Research & Development,Research Scientist,No,Male,58,Divorced,Master,Life Sciences,Travel_Rarely,High,1,High,88,2372,12,No,2,2,Low,3,Better,Excellent
1,1309,Research & Development,Laboratory Technician,Yes,Male,32,Married,College,Life Sciences,Travel_Rarely,High,2,High,79,4883,18,No,10,1,Very High,3,Better,Excellent
1,1310,Research & Development,Research Scientist,Yes,Male,39,Single,Bachelor,Medical,Travel_Rarely,High,1,Low,93,3904,13,No,6,0,High,2,Better,Excellent
1,1311,Research & Development,Laboratory Technician,No,Female,30,Married,Bachelor,Technical Degree,Travel_Rarely,Medium,2,Very High,48,4627,12,No,10,6,Low,6,Better,Excellent
1,1312,Research & Development,Healthcare Representative,No,Female,36,Married,Master,Technical Degree,Travel_Rarely,High,3,High,63,7094,12,No,10,1,Very High,0,Better,Excellent
1,1314,Human Resources,Human Resources,No,Female,46,Single,College,Life Sciences,Travel_Rarely,High,1,Low,44,3423,12,No,10,5,Very High,3,Best,Excellent
1,1315,Research & Development,Laboratory Technician,No,Female,28,Married,Bachelor,Life Sciences,Non-Travel,Low,2,Very High,55,6674,11,No,10,7,High,6,Better,Excellent
1,1317,Research & Development,Research Director,No,Female,50,Married,Bachelor,Life Sciences,Travel_Rarely,High,4,Low,43,16880,11,Yes,25,1,Very High,2,Better,Excellent
1,1318,Sales,Sales Executive,Yes,Male,40,Single,Master,Marketing,Travel_Rarely,Medium,3,Medium,57,9094,12,Yes,9,1,Very High,2,Better,Excellent
1,1319,Sales,Sales Executive,Yes,Male,52,Single,Bachelor,Life Sciences,Travel_Rarely,High,3,Medium,64,8446,19,Yes,10,7,Medium,2,Good,Excellent
1,1321,Research & Development,Manager,No,Female,30,Married,Master,Medical,Travel_Rarely,High,3,Low,95,11916,23,Yes,9,0,Medium,2,Better,Outstanding
1,1322,Research & Development,Manufacturing Director,No,Male,39,Single,College,Life Sciences,Travel_Rarely,High,2,High,32,4534,11,No,9,1,Low,6,Better,Excellent
1,1324,Sales,Sales Executive,No,Female,31,Divorced,Master,Life Sciences,Non-Travel,High,3,High,57,9852,19,Yes,10,9,Very High,5,Good,Excellent
1,1329,Sales,Sales Executive,No,Male,41,Single,College,Medical,Non-Travel,Low,2,Medium,40,6151,13,No,19,11,High,4,Better,Excellent
1,1331,Sales,Sales Representative,Yes,Female,31,Single,Bachelor,Life Sciences,Travel_Frequently,High,1,Medium,54,2302,11,Yes,3,2,Very High,2,Best,Excellent
1,1333,Research & Development,Laboratory Technician,Yes,Male,44,Married,Bachelor,Life Sciences,Travel_Rarely,High,1,Low,89,2362,12,No,10,1,Low,4,Best,Excellent
1,1334,Research & Development,Manager,No,Male,42,Married,Below College,Life Sciences,Non-Travel,High,4,High,37,17861,13,Yes,21,2,High,3,Good,Excellent
1,1336,Research & Development,Manager,No,Female,55,Married,College,Medical,Travel_Rarely,Low,5,High,58,19187,14,No,23,9,Very High,5,Better,Excellent
1,1338,Human Resources,Manager,No,Male,56,Single,Master,Life Sciences,Travel_Rarely,High,5,Medium,99,19717,14,No,36,7,Very High,4,Better,Excellent
1,1340,Research & Development,Research Scientist,No,Male,40,Divorced,College,Life Sciences,Non-Travel,High,1,High,74,3544,16,No,6,0,High,0,Better,Excellent
1,1344,Research & Development,Healthcare Representative,No,Male,34,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,3,Very High,86,8500,11,No,10,1,Very High,0,Good,Excellent
1,1346,Research & Development,Research Scientist,No,Male,40,Single,Bachelor,Life Sciences,Travel_Rarely,High,2,Very High,98,4661,13,No,9,8,High,4,Better,Excellent
1,1349,Sales,Sales Executive,No,Female,41,Divorced,Bachelor,Marketing,Travel_Frequently,High,2,Low,66,4103,17,No,10,1,High,2,Better,Excellent
1,1350,Research & Development,Research Scientist,No,Male,35,Single,Master,Life Sciences,Travel_Frequently,High,2,High,87,4249,11,Yes,9,1,High,3,Better,Excellent
1,1352,Human Resources,Manager,No,Male,51,Divorced,Bachelor,Life Sciences,Travel_Rarely,High,4,Medium,84,14026,11,Yes,33,0,High,2,Better,Excellent
1,1355,Sales,Sales Executive,No,Female,38,Divorced,College,Life Sciences,Travel_Rarely,High,2,Low,31,6893,15,No,11,1,Medium,3,Better,Excellent
1,1356,Sales,Sales Executive,No,Female,34,Single,College,Medical,Travel_Rarely,High,2,Low,66,6125,12,No,10,9,High,6,Best,Excellent
1,1358,Research & Development,Laboratory Technician,No,Male,25,Married,Below College,Medical,Travel_Rarely,High,1,Very High,67,3669,11,No,7,1,Very High,6,Good,Excellent
1,1360,Research & Development,Manufacturing Director,Yes,Female,58,Married,Master,Medical,Travel_Rarely,Medium,3,Low,53,10008,14,Yes,31,5,High,0,Good,Excellent
1,1361,Research & Development,Laboratory Technician,No,Male,40,Married,Master,Life Sciences,Travel_Rarely,High,1,Medium,88,2387,22,No,7,0,Medium,3,Better,Outstanding
1,1362,Sales,Sales Executive,No,Female,36,Married,Bachelor,Marketing,Travel_Frequently,Very High,2,Low,83,4639,16,No,17,6,Low,2,Good,Excellent
1,1363,Research & Development,Manufacturing Director,No,Male,48,Single,Bachelor,Life Sciences,Travel_Rarely,High,3,Very High,54,7898,11,No,11,0,Very High,2,Better,Excellent
1,1364,Sales,Sales Representative,No,Female,27,Married,Bachelor,Medical,Travel_Rarely,Very High,1,Very High,98,2534,14,No,5,0,High,4,Better,Excellent
1,1367,Research & Development,Manufacturing Director,No,Female,51,Single,College,Technical Degree,Travel_Rarely,Medium,4,Medium,82,13142,16,No,29,0,Very High,1,Good,Excellent
1,1368,Research & Development,Laboratory Technician,No,Female,18,Single,Bachelor,Life Sciences,Non-Travel,High,1,Very High,97,1611,15,No,0,0,Very High,5,Best,Excellent
1,1369,Research & Development,Laboratory Technician,No,Female,35,Married,Bachelor,Medical,Travel_Rarely,Medium,2,Very High,60,5363,12,No,10,0,Very High,0,Better,Excellent
1,1371,Sales,Sales Executive,No,Male,27,Single,Below College,Life Sciences,Travel_Frequently,Low,2,Very High,43,5071,20,No,8,0,Very High,3,Better,Outstanding
1,1372,Sales,Sales Executive,Yes,Male,55,Single,Master,Marketing,Travel_Rarely,Very High,4,High,85,13695,17,Yes,24,3,Low,2,Good,Excellent
1,1373,Research & Development,Manufacturing Director,No,Male,56,Married,Bachelor,Life Sciences,Travel_Rarely,High,4,Medium,68,13402,12,Yes,33,15,Very High,0,Better,Excellent
1,1374,Research & Development,Research Scientist,No,Female,34,Divorced,Below College,Technical Degree,Non-Travel,Medium,1,High,92,2029,20,No,5,0,Low,2,Better,Outstanding
1,1375,Research & Development,Healthcare Representative,No,Female,40,Divorced,Below College,Medical,Travel_Rarely,Very High,2,High,89,6377,20,No,15,11,Medium,0,Better,Outstanding
1,1377,Research & Development,Laboratory Technician,No,Male,34,Married,Bachelor,Medical,Travel_Rarely,High,2,High,86,5429,13,No,10,7,Medium,1,Better,Excellent
1,1379,Sales,Sales Representative,Yes,Female,31,Single,Bachelor,Life Sciences,Travel_Frequently,Medium,1,Very High,90,2785,14,No,3,0,High,3,Best,Excellent
1,1380,Sales,Sales Executive,Yes,Female,35,Married,Master,Marketing,Travel_Frequently,High,2,High,67,4614,18,Yes,5,3,Very High,0,Good,Excellent
1,1382,Research & Development,Research Scientist,No,Male,38,Divorced,Bachelor,Life Sciences,Travel_Frequently,Very High,1,High,57,2610,11,No,4,0,Very High,2,Better,Excellent
1,1383,Research & Development,Healthcare Representative,No,Female,34,Single,Master,Technical Degree,Travel_Rarely,High,2,Very High,98,6687,11,No,14,4,High,2,Best,Excellent
1,1387,Sales,Sales Executive,No,Male,28,Married,Bachelor,Life Sciences,Travel_Rarely,Medium,2,Low,48,4724,11,No,5,0,High,0,Better,Excellent
1,1389,Research & Development,Manufacturing Director,Yes,Male,31,Married,Master,Medical,Travel_Rarely,High,2,High,98,6179,15,Yes,10,6,Very High,3,Good,Excellent
1,1390,Sales,Sales Executive,No,Male,39,Married,Master,Life Sciences,Travel_Rarely,Medium,2,Very High,44,6120,12,Yes,8,1,Low,2,Best,Excellent
1,1391,Sales,Sales Executive,No,Male,51,Married,Bachelor,Marketing,Travel_Frequently,High,3,Medium,52,10596,11,No,14,3,Medium,5,Better,Excellent
1,1392,Research & Development,Research Scientist,No,Female,41,Divorced,Bachelor,Life Sciences,Travel_Frequently,High,2,Very High,75,5467,14,Yes,12,3,Very High,4,Good,Excellent
1,1394,Research & Development,Research Scientist,No,Male,37,Married,Below College,Life Sciences,Travel_Rarely,High,1,High,54,2996,15,Yes,8,1,High,2,Better,Excellent
1,1395,Sales,Sales Executive,No,Male,33,Married,Below College,Life Sciences,Travel_Frequently,High,2,Very High,61,9998,13,No,8,1,Medium,2,Best,Excellent
1,1396,Sales,Sales Executive,No,Male,32,Married,Below College,Marketing,Travel_Rarely,High,2,Medium,36,4078,13,Yes,4,1,High,3,Good,Excellent
1,1397,Research & Development,Healthcare Representative,No,Male,39,Married,College,Life Sciences,Non-Travel,High,3,High,71,10920,21,No,13,0,High,2,Better,Outstanding
1,1399,Sales,Sales Executive,No,Male,25,Married,Below College,Life Sciences,Travel_Rarely,Very High,2,High,93,6232,11,No,6,1,Low,3,Good,Excellent
1,1401,Research & Development,Manufacturing Director,No,Female,52,Married,College,Medical,Travel_Frequently,Very High,4,High,59,13247,11,Yes,24,0,Very High,3,Good,Excellent
1,1402,Research & Development,Research Scientist,No,Female,43,Single,Bachelor,Medical,Travel_Rarely,Medium,2,High,73,4081,14,Yes,20,1,Low,3,Bad,Excellent
1,1403,Sales,Sales Executive,No,Female,27,Married,Bachelor,Marketing,Travel_Rarely,Medium,2,Very High,98,5769,11,Yes,6,4,Very High,3,Better,Excellent
1,1405,Research & Development,Research Scientist,Yes,Female,27,Single,Master,Life Sciences,Travel_Rarely,High,1,High,51,2394,13,Yes,8,7,Very High,2,Better,Excellent
1,1407,Research & Development,Research Scientist,No,Male,26,Single,Below College,Medical,Travel_Rarely,Medium,1,Very High,36,3904,12,No,5,1,Low,2,Better,Excellent
1,1408,Human Resources,Manager,No,Female,42,Married,Bachelor,Human Resources,Travel_Rarely,High,4,Low,31,16799,14,No,21,0,High,5,Better,Excellent
1,1409,Research & Development,Laboratory Technician,No,Female,52,Married,Master,Other,Travel_Rarely,High,1,Low,54,2950,13,No,12,0,High,2,Bad,Excellent
1,1411,Research & Development,Laboratory Technician,No,Female,37,Single,Bachelor,Medical,Travel_Rarely,High,1,High,94,3629,18,No,8,0,Low,6,Better,Excellent
1,1412,Research & Development,Manufacturing Director,No,Male,35,Single,College,Life Sciences,Travel_Frequently,High,3,Very High,60,9362,11,No,10,2,High,2,Better,Excellent
1,1415,Research & Development,Laboratory Technician,No,Male,25,Married,Bachelor,Technical Degree,Travel_Rarely,High,1,Very High,81,3229,11,No,7,0,Low,2,Good,Excellent
1,1417,Research & Development,Laboratory Technician,No,Male,26,Single,Bachelor,Other,Travel_Rarely,Very High,1,Low,100,3578,12,No,8,0,High,2,Better,Excellent
1,1419,Human Resources,Human Resources,No,Male,29,Single,Bachelor,Other,Travel_Rarely,Medium,3,Low,51,7988,13,No,10,0,Medium,3,Good,Excellent
1,1420,Research & Development,Laboratory Technician,Yes,Male,49,Single,College,Life Sciences,Travel_Frequently,Medium,2,Low,97,4284,20,No,20,1,Low,2,Better,Outstanding
1,1421,Research & Development,Healthcare Representative,Yes,Female,29,Single,Below College,Other,Travel_Frequently,High,3,Very High,84,7553,12,Yes,9,7,High,1,Better,Excellent
1,1422,Research & Development,Research Director,No,Female,54,Single,Bachelor,Medical,Travel_Rarely,High,4,Very High,54,17328,19,No,29,12,Very High,3,Good,Excellent
1,1423,Research & Development,Research Director,No,Female,58,Married,Bachelor,Medical,Travel_Rarely,High,5,Low,76,19701,21,Yes,32,1,Very High,3,Better,Outstanding
1,1424,Research & Development,Research Director,No,Male,55,Divorced,Master,Medical,Travel_Rarely,Very High,4,Very High,81,14732,13,No,31,0,Medium,4,Best,Excellent
1,1425,Sales,Sales Executive,No,Female,36,Single,Master,Marketing,Travel_Rarely,High,2,Medium,99,9278,16,Yes,15,0,Low,3,Better,Excellent
1,1427,Sales,Sales Representative,Yes,Female,31,Single,Master,Life Sciences,Travel_Frequently,Low,1,High,50,1359,12,No,1,0,Medium,3,Better,Excellent
1,1428,Sales,Sales Executive,No,Female,30,Divorced,Master,Marketing,Travel_Rarely,High,2,Low,73,4779,14,No,8,0,Very High,3,Better,Excellent
1,1430,Research & Development,Research Director,No,Female,31,Single,Doctor,Life Sciences,Travel_Rarely,High,4,Medium,93,16422,11,No,9,1,Low,3,Best,Excellent
1,1431,Research & Development,Research Scientist,No,Male,34,Divorced,Master,Other,Travel_Frequently,High,1,Low,91,2996,14,No,10,1,Very High,2,Better,Excellent
1,1433,Research & Development,Research Scientist,Yes,Female,31,Single,Bachelor,Life Sciences,Travel_Rarely,Medium,1,Medium,34,1261,12,No,1,0,Low,3,Best,Excellent
1,1434,Research & Development,Laboratory Technician,No,Male,27,Married,Below College,Life Sciences,Travel_Rarely,High,1,Low,91,2099,14,No,6,1,Medium,3,Best,Excellent
1,1435,Research & Development,Laboratory Technician,No,Male,36,Single,Master,Life Sciences,Travel_Rarely,Medium,2,Very High,37,5810,16,No,10,1,Low,2,Good,Excellent
1,1436,Sales,Sales Executive,No,Female,36,Married,Master,Marketing,Travel_Rarely,Medium,2,Low,98,5647,13,No,11,0,High,3,Good,Excellent
1,1438,Research & Development,Research Scientist,No,Male,47,Married,Bachelor,Technical Degree,Travel_Rarely,High,1,Very High,74,3420,12,No,17,1,Low,2,Good,Excellent
1,1439,Sales,Sales Representative,Yes,Male,25,Married,College,Life Sciences,Travel_Rarely,Medium,1,Low,68,4400,12,No,6,2,Low,2,Better,Excellent
1,1440,Research & Development,Laboratory Technician,No,Male,37,Single,College,Technical Degree,Non-Travel,Very High,1,High,84,3500,14,No,7,1,High,2,Bad,Excellent
1,1441,Research & Development,Research Scientist,No,Female,56,Married,College,Life Sciences,Travel_Rarely,High,1,Low,90,2066,22,No,5,1,Low,3,Best,Outstanding
1,1443,Research & Development,Research Director,No,Female,47,Married,Master,Medical,Travel_Rarely,High,4,High,82,17169,19,No,26,5,Low,2,Best,Excellent
1,1445,Sales,Sales Executive,No,Female,24,Married,Below College,Medical,Travel_Rarely,High,2,High,42,4162,12,Yes,5,0,Very High,3,Better,Excellent
1,1446,Sales,Sales Executive,No,Male,32,Married,Doctor,Marketing,Travel_Rarely,High,2,Very High,97,9204,12,No,7,0,Very High,3,Good,Excellent
1,1447,Research & Development,Laboratory Technician,No,Female,34,Married,Bachelor,Life Sciences,Travel_Rarely,Medium,1,Medium,86,3294,17,No,7,0,Very High,2,Good,Excellent
1,1448,Research & Development,Research Scientist,No,Male,41,Married,Doctor,Medical,Travel_Rarely,Very High,1,High,90,2127,12,Yes,7,0,Medium,5,Good,Excellent
1,1449,Research & Development,Laboratory Technician,No,Male,40,Divorced,Master,Other,Non-Travel,High,2,High,81,3975,11,No,11,0,High,2,Best,Excellent
1,1453,Sales,Sales Executive,No,Male,31,Divorced,College,Life Sciences,Travel_Rarely,High,3,Very High,31,10793,18,No,13,9,Low,5,Better,Excellent
1,1457,Sales,Sales Executive,Yes,Male,46,Divorced,Bachelor,Marketing,Travel_Rarely,High,3,Very High,52,10096,11,No,28,4,Low,1,Best,Excellent
1,1458,Research & Development,Laboratory Technician,Yes,Female,39,Single,Bachelor,Life Sciences,Non-Travel,Medium,1,Low,54,3646,23,Yes,11,0,Low,2,Best,Outstanding
1,1459,Research & Development,Manufacturing Director,Yes,Female,31,Single,Doctor,Life Sciences,Travel_Frequently,Very High,3,Medium,100,7446,11,No,10,4,High,2,Better,Excellent
