default,amount,grade,years,ownership,income,age
1,5350,C,6.0,MORTGAGE,52000.0,36
1,4000,C,11.0,RENT,45000.0,37
1,14500,C,3.0,RENT,43200.0,25
0,10000,C,0.0,MORTGAGE,80000.0,27
1,6000,B,21.0,RENT,63000.0,31
0,4000,D,27.0,MORTGAGE,50000.0,34
1,8000,C,1.0,OWN,30000.0,47
0,20000,B,7.0,MORTGAGE,65004.0,26
0,10000,A,0.0,RENT,25000.0,34
1,10000,B,12.0,RENT,30000.0,22
0,3000,B,9.0,MORTGAGE,88200.0,26
0,12000,A,3.0,OWN,67000.0,22
0,6400,A,21.0,OWN,44000.0,23
0,1000,C,1.0,RENT,25000.0,26
0,9500,B,2.0,RENT,65000.0,47
0,3600,A,14.0,OWN,67000.0,29
0,17600,C,,RENT,59256.0,25
1,12000,D,1.0,RENT,84000.0,23
0,5200,A,2.0,RENT,30000.0,28
0,1400,B,0.0,RENT,10000.0,24
0,10000,C,0.0,OWN,37000.0,41
1,3000,C,3.0,MORTGAGE,108000.0,27
0,5600,A,12.0,MORTGAGE,72000.0,37
1,20000,C,7.0,RENT,76000.0,26
0,5500,B,1.0,RENT,57000.0,25
0,6000,C,3.0,RENT,22600.0,21
0,12000,A,2.0,MORTGAGE,44000.0,21
0,14500,A,3.0,RENT,55000.0,24
0,12800,B,1.0,MORTGAGE,99600.0,25
0,7000,A,2.0,RENT,31200.0,25
1,4200,A,12.0,RENT,35000.0,22
0,10000,B,3.0,MORTGAGE,54000.0,28
0,13000,B,8.0,RENT,69996.0,23
0,10000,C,4.0,RENT,54996.0,36
0,10000,D,1.0,RENT,26000.0,36
1,15000,B,1.0,RENT,40000.0,23
1,5725,C,3.0,MORTGAGE,22404.0,28
1,7000,B,23.0,MORTGAGE,98100.0,23
0,18600,C,2.0,RENT,99700.0,28
1,6400,E,6.0,RENT,75000.0,26
0,10000,A,1.0,MORTGAGE,60000.0,22
0,17800,B,6.0,MORTGAGE,61781.0,24
0,3000,A,4.0,RENT,45000.0,24
1,3000,C,11.0,RENT,45000.0,26
0,1000,C,2.0,RENT,16800.0,22
0,14000,A,4.0,RENT,80000.0,32
0,5000,B,0.0,RENT,75000.0,30
1,7500,C,1.0,RENT,26300.0,38
1,7200,C,0.0,MORTGAGE,114000.0,34
1,9600,B,1.0,RENT,28800.0,21
0,10000,C,0.0,MORTGAGE,100000.0,26
0,12000,B,0.0,RENT,65000.0,27
1,3000,B,14.0,RENT,43000.0,23
1,1200,B,0.0,RENT,34000.0,26
0,7000,A,11.0,MORTGAGE,57738.0,23
0,10375,A,6.0,MORTGAGE,79000.0,22
0,4000,B,3.0,MORTGAGE,60000.0,24
0,4500,B,21.0,MORTGAGE,60000.0,30
0,20000,A,2.0,RENT,50000.0,55
1,28000,D,13.0,OWN,76000.0,29
0,25000,D,0.0,MORTGAGE,120000.0,24
1,5500,D,2.0,RENT,21700.0,21
0,6000,A,10.0,OWN,43200.0,22
1,10000,C,3.0,RENT,48000.0,25
1,9200,B,,RENT,22800.0,22
0,9600,B,2.0,RENT,85000.0,23
0,5000,A,19.0,RENT,60000.0,28
0,3000,A,3.0,RENT,25000.0,24
0,8000,A,4.0,RENT,43300.0,24
0,6400,C,3.0,RENT,30000.0,23
0,5400,A,1.0,MORTGAGE,98406.0,32
1,10000,B,28.0,MORTGAGE,56820.0,28
0,6000,A,15.0,RENT,125004.0,28
1,1500,A,5.0,RENT,30000.0,35
1,2200,C,,RENT,15000.0,29
0,10000,A,0.0,RENT,30000.0,24
0,2500,A,5.0,MORTGAGE,28000.0,23
0,3500,C,1.0,MORTGAGE,60000.0,40
0,15000,B,14.0,MORTGAGE,90000.0,29
0,10000,A,13.0,MORTGAGE,54000.0,30
0,5000,A,7.0,RENT,62000.0,27
1,7000,D,3.0,RENT,120000.0,32
1,9000,B,7.0,RENT,33600.0,21
0,10000,B,2.0,OWN,30000.0,32
0,4500,C,14.0,OWN,12000.0,25
1,25000,D,5.0,RENT,151016.08,31
1,3500,C,3.0,OWN,25000.0,31
1,5000,A,14.0,RENT,37513.0,27
0,10000,C,3.0,RENT,36000.0,22
0,10750,B,3.0,RENT,24960.0,27
0,6000,A,4.0,MORTGAGE,44500.0,28
0,12000,B,8.0,RENT,34000.0,24
0,12000,C,2.0,RENT,37920.0,29
1,7200,B,2.0,RENT,33000.0,29
0,14000,C,0.0,RENT,100000.0,38
0,5600,B,3.0,RENT,60000.0,21
1,5000,A,17.0,MORTGAGE,100000.0,27
1,7000,A,,OWN,22800.0,30
1,6950,D,0.0,RENT,25000.0,24
0,10000,A,13.0,RENT,54000.0,33
0,10000,F,2.0,MORTGAGE,185000.0,48
0,5000,B,11.0,RENT,108000.0,24
0,12000,A,4.0,RENT,38001.6,24
1,9000,D,23.0,MORTGAGE,54000.0,38
1,12000,B,3.0,RENT,64000.0,22
0,12000,D,2.0,RENT,40046.0,30
0,6000,A,0.0,MORTGAGE,80004.0,26
0,3000,D,13.0,MORTGAGE,42000.0,30
0,8000,D,5.0,RENT,90000.0,22
1,25000,A,3.0,MORTGAGE,53148.0,23
0,9000,D,3.0,MORTGAGE,65993.0,45
0,12000,E,3.0,RENT,125004.0,33
0,3500,A,6.0,MORTGAGE,42000.0,21
1,1800,C,7.0,RENT,40000.0,22
0,7000,B,2.0,RENT,52000.0,25
1,13475,C,1.0,RENT,35000.0,23
1,10000,E,26.0,MORTGAGE,175400.0,33
0,12000,A,0.0,MORTGAGE,75000.0,24
0,10625,D,,MORTGAGE,30000.0,25
0,5000,C,19.0,MORTGAGE,90000.0,34
1,14000,A,5.0,MORTGAGE,132000.0,29
0,15000,C,5.0,MORTGAGE,116000.0,33
0,1400,B,11.0,MORTGAGE,50000.0,30
1,2575,C,0.0,RENT,44420.0,35
0,9500,A,2.0,RENT,56400.0,22
0,1000,C,16.0,MORTGAGE,50000.0,30
0,2500,A,1.0,RENT,48000.0,28
0,4800,B,1.0,MORTGAGE,96000.0,24
0,2000,B,3.0,RENT,42000.0,28
1,10000,B,1.0,RENT,40000.0,24
1,24250,C,16.0,RENT,130000.0,50
1,5000,B,,MORTGAGE,50000.0,24
0,2400,B,5.0,RENT,43000.0,22
1,7750,C,,RENT,24000.0,29
1,10000,E,0.0,RENT,60000.0,22
1,10000,B,4.0,MORTGAGE,140000.0,25
0,5500,D,3.0,RENT,50052.0,22
1,4800,B,,RENT,31200.0,22
0,8000,D,10.0,RENT,45000.0,21
1,8875,B,1.0,RENT,23000.0,22
1,10800,B,3.0,MORTGAGE,83000.0,26
0,1500,B,11.0,RENT,27000.0,27
0,5000,B,4.0,OWN,30000.0,27
1,17725,B,14.0,RENT,38220.0,27
0,14000,A,2.0,OWN,40000.0,33
0,7200,B,6.0,MORTGAGE,40000.0,23
0,5600,B,0.0,MORTGAGE,92000.0,26
0,30000,D,4.0,RENT,75000.0,25
0,11500,G,0.0,OWN,27000.0,27
0,3000,C,6.0,MORTGAGE,51000.0,25
0,5000,C,2.0,MORTGAGE,45500.0,27
1,19200,C,9.0,RENT,80000.0,37
1,8000,B,4.0,MORTGAGE,55000.0,22
0,6000,D,5.0,MORTGAGE,73000.0,32
0,20000,B,5.0,OWN,41717.0,22
0,4000,A,6.0,OWN,66480.0,23
1,7000,A,,OWN,30156.0,29
0,5000,A,1.0,OWN,20000.0,29
1,6000,D,5.0,MORTGAGE,27600.0,24
1,3000,B,4.0,RENT,50000.0,23
1,3200,B,8.0,RENT,37000.0,21
1,11000,C,0.0,RENT,42000.0,23
1,15000,A,18.0,MORTGAGE,126000.0,30
0,1000,B,23.0,MORTGAGE,87000.0,26
0,2400,B,0.0,RENT,100000.0,37
0,6000,D,2.0,RENT,39000.0,22
1,10000,C,0.0,RENT,40000.0,25
0,8000,C,7.0,RENT,30000.0,24
0,7000,A,7.0,OWN,14400.0,36
1,6000,B,2.0,RENT,28800.0,21
1,7500,B,5.0,MORTGAGE,45500.0,31
0,12000,B,8.0,RENT,31200.0,22
0,10000,A,1.0,RENT,62000.0,23
0,7000,A,4.0,RENT,29736.0,31
1,7200,B,6.0,RENT,30000.0,33
0,20000,D,0.0,MORTGAGE,145992.0,26
1,9600,D,4.0,RENT,60000.0,27
0,14400,A,4.0,RENT,85000.0,27
1,16000,D,3.0,MORTGAGE,78500.0,25
0,5000,B,2.0,OWN,25000.0,37
0,22000,A,9.0,MORTGAGE,55920.0,33
1,9250,A,2.0,RENT,67000.0,30
1,15000,B,3.0,RENT,48564.0,30
0,15000,C,11.0,MORTGAGE,100500.0,27
0,13650,D,2.0,RENT,63936.0,28
0,10000,C,6.0,RENT,93000.0,23
1,3200,C,6.0,MORTGAGE,47000.0,31
1,6500,C,9.0,MORTGAGE,63000.0,24
0,3000,B,5.0,RENT,36000.0,31
1,7500,C,0.0,RENT,72000.0,28
0,12000,A,17.0,RENT,29435.0,24
1,10000,C,12.0,OWN,60000.0,22
1,5100,B,,OWN,33996.0,24
0,1250,B,4.0,OWN,29500.0,36
1,12000,A,,RENT,31800.0,22
0,5000,B,6.0,RENT,35000.0,38
1,5000,A,0.0,MORTGAGE,66000.0,26
0,16000,B,2.0,MORTGAGE,120000.0,27
1,18000,B,19.0,MORTGAGE,120000.0,23
0,11200,A,9.0,RENT,66000.0,42
0,20000,B,3.0,MORTGAGE,102000.0,26
0,12000,C,12.0,OWN,51000.0,39
0,6500,A,4.0,MORTGAGE,95000.0,25
1,1400,B,17.0,RENT,48000.0,23
1,20000,B,62.0,OWN,80000.0,24
1,24000,D,11.0,MORTGAGE,125000.0,42
0,8000,B,2.0,RENT,115000.0,25
1,10000,D,4.0,MORTGAGE,100000.0,35
0,20000,C,11.0,MORTGAGE,72893.0,25
0,5000,B,8.0,OWN,54000.0,34
0,13000,B,5.0,RENT,70000.0,39
0,13000,B,18.0,MORTGAGE,95000.0,36
0,5000,A,9.0,RENT,70000.0,35
0,2750,D,2.0,RENT,16800.0,23
0,12500,B,0.0,RENT,130000.0,32
0,1000,B,23.0,MORTGAGE,87000.0,26
0,3650,B,14.0,MORTGAGE,105000.0,22
0,15000,C,4.0,MORTGAGE,31200.0,27
0,5000,C,4.0,RENT,27264.0,22
1,1000,B,,RENT,13728.0,24
0,7750,A,11.0,MORTGAGE,78000.0,22
1,4000,D,1.0,MORTGAGE,49000.0,24
0,14000,A,27.0,OWN,60000.0,22
0,14100,A,6.0,RENT,83203.68,30
1,5000,D,2.0,RENT,39996.0,24
1,9600,D,7.0,RENT,40000.0,25
1,28000,C,1.0,MORTGAGE,160000.0,27
0,6200,A,4.0,RENT,56000.0,23
1,6500,E,0.0,RENT,65000.0,28
0,5600,B,2.0,MORTGAGE,110000.0,32
1,2500,A,3.0,RENT,150000.0,44
1,3000,C,4.0,MORTGAGE,200000.0,26
1,2400,C,0.0,RENT,28800.0,24
0,15000,B,14.0,RENT,81960.0,23
0,4000,D,8.0,MORTGAGE,33996.0,24
1,6000,F,2.0,RENT,48000.0,39
0,6000,C,7.0,RENT,21812.0,25
1,12000,D,3.0,OWN,28000.0,40
1,3000,B,2.0,RENT,14400.0,33
0,10000,A,4.0,RENT,67202.0,30
1,8500,C,2.0,MORTGAGE,43000.0,22
0,15000,E,2.0,RENT,96000.0,33
1,25000,E,0.0,MORTGAGE,180000.0,24
0,16000,D,17.0,OWN,75000.0,27
1,4000,C,1.0,RENT,18000.0,22
1,22000,B,8.0,RENT,89650.0,25
0,5500,C,2.0,RENT,30996.0,36
1,2900,B,6.0,MORTGAGE,70992.0,24
1,12000,C,7.0,RENT,70000.0,22
1,5000,C,0.0,RENT,24996.0,31
1,20000,C,21.0,MORTGAGE,64000.0,31
1,8000,C,6.0,RENT,82000.0,26
0,8000,A,15.0,MORTGAGE,30000.0,37
1,3500,C,22.0,RENT,70000.0,23
0,7000,A,2.0,OWN,80340.0,22
0,20000,C,3.0,RENT,175000.0,25
0,10000,A,10.0,OWN,72000.0,27
0,3600,B,5.0,RENT,80000.0,22
0,6000,A,26.0,OWN,114000.0,23
1,18000,F,4.0,MORTGAGE,150000.0,26
1,14000,D,11.0,MORTGAGE,88000.0,31
1,5000,C,11.0,MORTGAGE,43000.0,28
1,30000,E,1.0,MORTGAGE,116000.0,46
0,16000,B,1.0,MORTGAGE,40800.0,23
1,25000,B,3.0,MORTGAGE,86000.0,27
1,3000,C,3.0,RENT,27600.0,28
1,28250,D,7.0,MORTGAGE,120000.0,32
1,5300,D,5.0,RENT,50004.0,22
1,6000,B,0.0,MORTGAGE,60000.0,39
1,35000,D,2.0,MORTGAGE,90000.0,27
1,12000,G,8.0,MORTGAGE,50000.0,26
0,21000,B,14.0,MORTGAGE,90000.0,38
1,4000,D,2.0,RENT,45000.0,24
0,19200,A,5.0,MORTGAGE,42000.0,24
1,8000,D,7.0,RENT,42000.0,30
0,15000,C,16.0,RENT,61000.0,28
1,25000,C,3.0,RENT,124499.61,38
0,8000,B,5.0,RENT,50000.0,37
1,5000,C,5.0,RENT,21600.0,23
1,16000,D,0.0,RENT,48000.0,22
0,15000,A,1.0,MORTGAGE,62000.0,30
1,30750,D,2.0,RENT,80000.0,29
0,12000,B,16.0,MORTGAGE,105000.0,23
0,14000,B,3.0,RENT,105000.0,30
0,18000,B,0.0,RENT,130000.0,36
0,1200,A,0.0,RENT,60000.0,25
0,9000,A,4.0,RENT,46000.0,26
0,3900,A,,MORTGAGE,20112.0,36
1,12000,E,2.0,MORTGAGE,70000.0,24
1,10000,C,5.0,RENT,50000.0,27
1,20000,B,4.0,RENT,78000.0,23
0,4000,B,3.0,MORTGAGE,30000.0,29
0,14000,B,1.0,RENT,169000.0,22
1,7750,D,15.0,MORTGAGE,65619.0,27
0,20000,C,2.0,RENT,67000.0,27
1,8000,B,0.0,RENT,42816.0,24
0,12000,A,8.0,OWN,80000.0,24
0,7000,B,12.0,RENT,50000.0,24
1,25000,D,20.0,MORTGAGE,90000.0,22
1,6100,C,4.0,MORTGAGE,72000.0,38
1,11200,C,20.0,MORTGAGE,72000.0,30
1,3500,D,0.0,RENT,17280.0,22
1,6000,B,5.0,MORTGAGE,53000.0,28
1,12000,A,5.0,MORTGAGE,39996.0,28
0,23500,B,4.0,OWN,200000.0,31
1,2500,B,0.0,MORTGAGE,75000.0,23
1,10000,E,,RENT,100000.0,21
0,10000,B,18.0,MORTGAGE,120000.0,25
1,5000,D,6.0,OWN,40000.0,24
1,25000,E,2.0,RENT,66000.0,24
1,12000,C,1.0,MORTGAGE,39000.0,26
1,7000,D,7.0,RENT,36416.84,28
1,9000,D,1.0,MORTGAGE,62256.0,30
0,2000,B,,MORTGAGE,38795.4,36
0,14000,A,2.0,RENT,30000.0,24
0,25000,B,2.0,RENT,52000.0,22
0,12000,B,2.0,RENT,34999.0,29
1,7000,D,1.0,RENT,41520.0,27
1,2800,A,,MORTGAGE,15204.0,23
1,3000,C,18.0,RENT,45314.0,32
1,1200,A,2.0,MORTGAGE,57000.0,33
1,3000,D,4.0,MORTGAGE,65000.0,25
1,7000,B,4.0,MORTGAGE,29500.0,32
1,4000,D,2.0,RENT,18720.0,23
1,15000,B,20.0,RENT,60000.0,33
1,8000,C,0.0,RENT,23000.0,24
1,4900,D,3.0,OWN,18000.0,21
1,10000,C,11.0,RENT,30000.0,33
0,3025,B,7.0,RENT,80000.0,28
0,4000,B,,MORTGAGE,27000.0,23
0,7000,B,2.0,RENT,90000.0,22
0,4000,B,19.0,MORTGAGE,130000.0,30
0,17400,B,7.0,RENT,82000.0,24
0,8000,A,0.0,RENT,37000.0,22
1,1500,C,2.0,RENT,30996.0,40
1,8000,B,,RENT,60000.0,25
1,10000,C,4.0,MORTGAGE,23000.0,25
0,16000,A,3.0,MORTGAGE,480000.0,41
1,12000,B,11.0,RENT,51449.0,22
1,1500,A,0.0,RENT,52000.0,45
1,1800,B,2.0,RENT,25000.0,23
0,1000,B,20.0,MORTGAGE,73164.0,23
1,25000,D,0.0,RENT,120000.0,28
1,25000,C,1.0,MORTGAGE,76000.0,22
1,35000,B,3.0,MORTGAGE,250000.0,28
0,8500,E,7.0,RENT,50000.0,25
0,5000,A,8.0,MORTGAGE,34000.0,22
1,10000,A,6.0,MORTGAGE,92040.0,26
0,1800,B,,RENT,14400.0,41
1,1000,C,9.0,RENT,50000.0,28
1,20000,G,14.0,RENT,50000.0,50
0,8000,B,1.0,MORTGAGE,61000.0,22
0,10750,A,13.0,MORTGAGE,81000.0,26
1,4800,A,15.0,OWN,43800.0,29
0,4000,B,,MORTGAGE,56400.0,23
1,7800,B,5.0,OTHER,48000.0,24
1,8000,A,2.0,RENT,43200.0,22
1,7500,E,3.0,MORTGAGE,160000.0,26
0,11600,A,1.0,MORTGAGE,70000.0,40
0,2400,A,9.0,RENT,22790.0,23
0,9600,E,1.0,RENT,140000.0,31
1,6500,C,,RENT,21600.0,24
0,4000,B,3.0,RENT,63500.0,27
0,12000,B,24.0,RENT,56000.0,24
0,4000,C,1.0,RENT,19200.0,24
1,10000,D,11.0,MORTGAGE,51000.0,30
1,25000,B,0.0,RENT,200000.0,29
1,14600,D,3.0,OWN,97000.0,29
1,14500,B,5.0,RENT,37000.0,22
1,5000,A,,RENT,84855.0,29
0,15000,B,13.0,MORTGAGE,71500.0,28
1,7200,B,0.0,RENT,28800.0,34
0,4000,A,0.0,RENT,55000.0,26
1,4000,B,,RENT,27500.0,32
0,15000,B,5.0,RENT,80000.0,23
0,16000,A,0.0,MORTGAGE,150000.0,42
1,19750,G,0.0,MORTGAGE,125000.0,23
0,2000,C,6.0,RENT,50252.0,23
0,17000,B,4.0,RENT,33852.0,33
0,16000,E,3.0,RENT,139992.0,23
0,20000,B,6.0,RENT,72000.0,34
1,25000,E,4.0,MORTGAGE,86028.0,29
0,22000,B,5.0,MORTGAGE,100800.0,30
0,5000,C,3.0,RENT,33600.0,23
1,21000,B,17.0,RENT,105000.0,29
1,9250,C,5.0,RENT,27120.0,22
1,3600,B,12.0,MORTGAGE,60000.0,26
1,8000,B,2.0,MORTGAGE,60000.0,26
0,16000,A,29.0,MORTGAGE,84000.0,23
0,7500,B,2.0,RENT,35000.0,25
1,20000,C,12.0,RENT,52000.0,25
0,17400,C,5.0,MORTGAGE,78400.0,24
1,1800,B,1.0,MORTGAGE,50004.0,36
1,13600,B,48.0,MORTGAGE,91000.0,30
1,7500,D,10.0,OWN,44000.0,28
1,4475,D,3.0,RENT,13200.0,29
0,5000,A,1.0,MORTGAGE,79000.0,31
1,20000,C,6.0,RENT,105000.0,23
1,8000,B,4.0,MORTGAGE,38000.0,25
0,12000,A,12.0,RENT,275000.0,39
0,10000,B,2.0,MORTGAGE,86004.0,43
1,10000,A,15.0,MORTGAGE,72000.0,28
1,6350,D,1.0,RENT,80415.0,23
1,2850,B,5.0,OWN,24000.0,32
0,5000,D,2.0,RENT,40000.0,21
0,22000,A,9.0,MORTGAGE,90996.0,40
0,11100,A,5.0,RENT,75000.0,31
1,19600,C,18.0,RENT,900000.0,58
0,12000,B,4.0,RENT,46000.0,29
1,22500,C,7.0,RENT,70000.0,23
1,7550,C,3.0,RENT,20400.0,24
1,10000,B,7.0,RENT,30000.0,22
0,2500,E,2.0,MORTGAGE,20004.0,23
1,2000,B,4.0,RENT,23587.0,22
1,8500,A,2.0,RENT,27000.0,37
0,4800,A,7.0,MORTGAGE,50000.0,31
1,30000,D,10.0,MORTGAGE,72357.0,23
1,3000,B,3.0,MORTGAGE,75000.0,24
0,7500,B,8.0,RENT,65000.0,31
0,25000,B,12.0,RENT,82000.0,24
0,17000,B,1.0,MORTGAGE,65000.0,26
0,8000,B,3.0,OWN,75996.0,29
0,7250,C,11.0,RENT,105000.0,35
1,9600,B,,MORTGAGE,93600.0,23
0,5000,B,4.0,OWN,30000.0,22
0,1900,A,17.0,RENT,45000.0,30
0,5000,B,5.0,RENT,90000.0,24
1,10000,C,5.0,MORTGAGE,59000.0,36
0,8400,A,3.0,MORTGAGE,86000.0,21
1,25000,D,0.0,MORTGAGE,240000.0,48
0,6500,A,37.0,MORTGAGE,48000.0,42
0,6000,B,15.0,MORTGAGE,110000.0,34
0,12000,A,10.0,MORTGAGE,95000.0,22
0,8600,B,8.0,MORTGAGE,40000.0,30
0,4000,A,21.0,MORTGAGE,63000.0,27
0,11000,B,11.0,MORTGAGE,130000.0,27
0,4000,D,,RENT,175000.0,29
1,25000,B,2.0,MORTGAGE,225000.0,26
1,14000,D,4.0,MORTGAGE,64300.0,30
0,12000,A,5.0,OWN,72645.36,26
0,10000,C,5.0,OWN,38400.0,22
0,9600,A,1.0,MORTGAGE,65000.0,29
0,10000,A,5.0,MORTGAGE,62000.0,26
0,7250,A,0.0,RENT,20800.0,30
0,18650,A,11.0,MORTGAGE,50000.0,25
0,1400,C,7.0,MORTGAGE,66500.0,24
0,18000,B,2.0,RENT,101500.0,30
1,8000,C,4.0,OWN,72000.0,27
0,22000,B,9.0,MORTGAGE,92000.0,24
1,4575,E,3.0,MORTGAGE,11000.0,21
1,12000,B,6.0,RENT,58260.0,24
1,3600,B,5.0,RENT,35496.0,37
0,10000,B,1.0,MORTGAGE,55000.0,26
1,7000,B,4.0,MORTGAGE,37417.0,25
0,20000,C,7.0,MORTGAGE,82726.0,24
1,7000,B,0.0,MORTGAGE,110000.0,23
1,5000,G,3.0,MORTGAGE,52000.0,26
1,5000,C,22.0,RENT,32000.0,25
1,6000,D,0.0,RENT,42000.0,34
1,2000,B,7.0,MORTGAGE,62000.0,25
1,8000,A,5.0,OWN,22000.0,28
1,10000,D,24.0,RENT,126000.0,35
1,6000,D,0.0,RENT,30000.0,26
1,2500,B,1.0,RENT,19968.0,31
1,16600,E,0.0,RENT,65160.0,25
0,8000,A,0.0,MORTGAGE,87000.0,22
0,10000,C,0.0,RENT,27000.0,24
1,5600,D,2.0,OWN,32500.0,24
1,18500,C,6.0,OWN,55000.0,23
1,12000,C,3.0,RENT,50000.0,24
1,10000,B,6.0,OWN,36000.0,30
1,5000,B,2.0,MORTGAGE,85000.0,39
1,10000,B,3.0,MORTGAGE,26004.0,25
0,12800,B,5.0,MORTGAGE,83820.0,32
1,14000,C,0.0,MORTGAGE,44000.0,27
1,5400,B,7.0,RENT,26400.0,23
1,6000,A,21.0,MORTGAGE,35000.0,26
1,10500,D,3.0,RENT,30000.0,25
1,12000,C,8.0,RENT,57720.0,23
1,15000,D,0.0,RENT,75600.0,30
1,13000,B,7.0,RENT,67000.0,27
0,6250,C,3.0,MORTGAGE,120000.0,29
1,2400,B,,OWN,10800.0,30
1,15000,B,4.0,RENT,50172.0,22
0,4800,A,,RENT,26400.0,23
1,6950,A,2.0,RENT,14400.0,37
1,15000,C,4.0,MORTGAGE,120000.0,27
1,18000,B,4.0,MORTGAGE,53800.0,23
0,3000,D,1.0,RENT,18000.0,23
0,21250,A,30.0,RENT,51060.0,25
0,4900,C,1.0,RENT,26880.0,25
0,15000,A,6.0,RENT,72000.0,26
0,3600,D,23.0,RENT,90000.0,30
0,16000,C,2.0,RENT,85000.0,23
0,6400,A,4.0,OWN,27000.0,23
1,9000,D,3.0,RENT,62004.0,31
1,8000,C,3.0,RENT,21996.0,25
1,1500,D,1.0,RENT,27000.0,24
1,7000,C,5.0,RENT,90000.0,28
1,10000,C,19.0,OWN,55000.0,25
1,6000,A,,RENT,38400.0,40
1,9500,B,0.0,MORTGAGE,52500.0,22
1,5000,A,1.0,RENT,57600.0,26
1,6000,C,3.0,RENT,55000.0,29
1,1500,B,1.0,RENT,21600.0,30
1,10000,E,0.0,MORTGAGE,60000.0,29
0,15000,A,5.0,MORTGAGE,30000.0,28
1,6000,C,3.0,RENT,55000.0,33
1,18000,A,11.0,MORTGAGE,80000.0,25
0,2500,B,1.0,RENT,95800.0,27
1,9000,C,0.0,RENT,30000.0,22
1,6000,C,0.0,MORTGAGE,50000.0,27
1,10000,D,12.0,MORTGAGE,58000.0,22
1,4800,B,11.0,MORTGAGE,60000.0,26
1,25000,C,4.0,RENT,94800.0,45
1,5000,A,4.0,MORTGAGE,25000.0,23
0,9600,C,3.0,MORTGAGE,67775.0,22
0,4600,A,30.0,RENT,60000.0,28
0,8000,C,3.0,MORTGAGE,36000.0,24
0,5000,D,3.0,RENT,45360.0,33
0,3650,B,14.0,MORTGAGE,105000.0,22
1,5000,C,0.0,RENT,16800.0,32
1,12200,B,1.0,RENT,42000.0,22
1,14500,B,1.0,RENT,36000.0,28
1,4000,C,0.0,RENT,60000.0,26
1,17600,C,13.0,MORTGAGE,100000.0,32
1,4000,C,0.0,MORTGAGE,40000.0,23
1,7000,E,0.0,RENT,77520.0,52
1,14400,D,14.0,MORTGAGE,120000.0,42
0,13000,B,6.0,RENT,110000.0,40
0,7500,A,4.0,RENT,60000.0,23
1,4200,D,1.0,RENT,70000.0,32
0,14000,A,2.0,RENT,125000.0,29
1,7200,B,13.0,RENT,25200.0,23
0,12000,B,8.0,MORTGAGE,55000.0,22
0,14000,D,1.0,RENT,122400.0,30
1,4500,C,1.0,RENT,35000.0,24
0,8775,A,4.0,RENT,46104.0,22
1,3000,B,3.0,RENT,55000.0,27
0,6000,A,4.0,MORTGAGE,80000.0,25
0,8000,A,12.0,OWN,90000.0,41
1,11000,A,7.0,OWN,27852.0,29
1,7000,D,4.0,RENT,27600.0,24
1,7000,D,11.0,OWN,144000.0,28
1,2200,A,9.0,MORTGAGE,36000.0,23
1,20000,B,14.0,RENT,44000.0,25
0,20000,D,3.0,RENT,65004.0,36
1,25000,B,4.0,MORTGAGE,86000.0,23
0,8000,A,22.0,MORTGAGE,136000.0,23
0,5000,B,2.0,RENT,35000.0,22
1,14000,D,1.0,MORTGAGE,125000.0,25
1,5000,B,0.0,RENT,30000.0,22
1,2000,C,3.0,MORTGAGE,50400.0,33
1,4200,B,,RENT,28080.0,22
1,6000,C,5.0,RENT,48996.0,29
0,7000,A,4.0,RENT,42000.0,22
0,6000,A,9.0,MORTGAGE,102000.0,27
0,5375,B,2.0,RENT,15360.0,28
1,4000,A,3.0,RENT,45600.0,26
0,18000,C,8.0,RENT,65000.0,25
0,15000,B,19.0,RENT,62400.0,24
0,3500,A,7.0,MORTGAGE,37980.0,25
1,6000,C,2.0,RENT,60000.0,39
0,5000,A,0.0,RENT,32000.0,39
0,6000,E,1.0,RENT,36000.0,26
0,5000,A,7.0,MORTGAGE,44000.0,25
0,3000,A,0.0,MORTGAGE,114440.0,46
1,2800,A,5.0,RENT,14400.0,22
1,2100,C,27.0,MORTGAGE,57043.0,28
0,4500,A,1.0,MORTGAGE,57000.0,30
0,10000,A,0.0,RENT,35364.0,25
1,4800,C,12.0,RENT,41504.4,22
1,3500,D,0.0,MORTGAGE,19012.8,21
1,7000,C,2.0,RENT,55400.0,29
1,5500,B,5.0,RENT,12000.0,22
0,8000,A,5.0,MORTGAGE,70000.0,46
0,30000,A,9.0,MORTGAGE,155000.0,36
1,5000,F,0.0,RENT,20000.0,34
1,7000,B,2.0,RENT,36475.0,30
1,5000,C,0.0,MORTGAGE,52800.0,26
0,11000,A,7.0,MORTGAGE,90000.0,25
1,12700,B,5.0,RENT,60000.0,28
0,11600,B,0.0,MORTGAGE,58000.0,26
0,7500,A,9.0,MORTGAGE,47000.0,47
0,2000,B,0.0,RENT,50000.0,27
0,20000,B,6.0,MORTGAGE,65000.0,41
1,3825,D,,RENT,14400.0,24
1,1375,B,5.0,MORTGAGE,24000.0,23
1,15000,C,4.0,MORTGAGE,76000.0,25
0,10000,C,3.0,RENT,36000.0,21
1,7025,A,0.0,RENT,36500.0,22
0,1500,A,8.0,RENT,58000.0,22
1,3000,D,3.0,MORTGAGE,80000.0,29
1,3250,B,7.0,MORTGAGE,32000.0,25
0,8000,A,1.0,RENT,93000.0,27
0,13000,A,14.0,MORTGAGE,92508.0,27
1,10000,C,0.0,RENT,42000.0,22
